open,high,low,close,lowerlow,m_lowerlow
19335.558826405235,19415.2,19335.558826405235,19379.225,0.0,0
19357.391913202617,19367.5,19343.0,19358.45,0.0,0
19357.92095660131,19366.6,19324.0,19347.1,0.0,0
19352.510478300654,19352.510478300654,19311.3,19328.1,0.0,0
19340.30523915033,19340.30523915033,19324.4,19330.375,0.0,0
19335.340119575165,19345.7,19292.1,19327.9,0.0,0
19331.620059787583,19371.6,19331.620059787583,19355.225,0.0,0
19343.42252989379,19406.9,19343.42252989379,19369.675,0.0,0
19356.54876494689,19356.54876494689,19323.3,19339.825,0.0,0
19348.18688247345,19352.4,19325.9,19341.2,0.0,0
19344.693441236726,19362.5,19344.693441236726,19354.675,0.0,0
19349.684220618365,19363.6,19289.4,19332.575,0.0,0
19341.12961030918,19341.12961030918,19310.9,19317.225,0.0,0
19329.17730515459,19348.2,19313.4,19329.9,1.0,1
19329.538652577296,19357.9,19329.538652577296,19348.675,0.0,0
19339.106826288647,19353.2,19325.0,19338.6,0.0,0
19338.853413144323,19338.853413144323,19315.2,19327.4,0.0,0
19333.12670657216,19349.0,19328.4,19334.75,0.0,0
19333.93835328608,19333.93835328608,19310.0,19321.65,0.0,0
19327.79417664304,19327.79417664304,19264.6,19303.65,0.0,0
19315.72208832152,19315.72208832152,19280.0,19302.225,0.0,0
19308.97354416076,19326.4,19308.0,19315.625,1.0,1
19312.29927208038,19322.0,19288.3,19308.0,0.0,0
19310.14963604019,19310.14963604019,19261.8,19289.425,0.0,0
19299.78731802009,19299.78731802009,19242.2,19268.225,0.0,0
19284.006159010045,19285.0,19245.0,19268.225,0.0,0
19276.11557950502,19297.4,19276.11557950502,19288.375,1.0,1
19282.24528975251,19295.6,19267.5,19279.85,0.0,0
19281.047644876257,19285.4,19267.5,19275.9,0.0,0
19278.47382243813,19292.6,19278.3,19286.3,0.0,0
19282.386911219062,19306.2,19282.386911219062,19297.85,0.0,0
19290.11845560953,19320.0,19290.11845560953,19310.275,0.0,0
19300.196727804767,19356.0,19300.196727804767,19334.95,0.0,0
19317.573363902386,19351.0,19317.573363902386,19342.475,0.0,0
19330.02418195119,19351.0,19327.5,19337.2,0.0,0
19333.612090975595,19369.0,19330.4,19342.55,0.0,0
19338.0810454878,19338.1,19323.8,19330.975,0.0,0
19334.5280227439,19334.5280227439,19323.5,19326.625,0.0,0
19330.57651137195,19331.7,19326.7,19329.800000000003,0.0,0
19330.18825568598,19335.8,19302.0,19320.3,0.0,0
19325.24412784299,19325.24412784299,19287.1,19303.05,0.0,0
19314.147063921497,19321.9,19301.7,19310.075,0.0,0
19312.111031960747,19331.5,19312.111031960747,19323.025,0.0,0
19317.56801598037,19338.0,19317.56801598037,19330.7,0.0,0
19324.134007990186,19345.0,19324.134007990186,19336.675,0.0,0
19330.40450399509,19357.4,19328.1,19343.175,0.0,0
19336.789751997545,19346.3,19314.1,19330.425,0.0,0
19333.60737599877,19333.60737599877,19278.3,19303.45,0.0,0
19318.528687999387,19318.528687999387,19264.0,19282.075,0.0,0
19300.30184399969,19300.30184399969,19275.0,19286.75,0.0,0
19293.525921999848,19308.8,19292.6,19299.075,1.0,1
19296.30046099993,19312.0,19295.0,19302.65,0.0,0
19299.475230499964,19308.8,19261.2,19289.325,0.0,0
19294.40011524998,19310.0,19280.1,19292.8,0.0,0
19293.60005762499,19302.3,19280.8,19292.1,1.0,1
19292.85002881249,19292.85002881249,19258.4,19273.025,0.0,0
19282.937514406247,19283.8,19250.0,19266.125,0.0,0
19274.531257203125,19274.531257203125,19248.1,19261.15,0.0,0
19267.840628601563,19281.8,19253.7,19262.825,0.0,0
19265.332814300786,19267.9,19228.0,19250.25,0.0,0
19257.79140715039,19268.9,19238.7,19256.7,0.0,0
19257.245703575198,19278.6,19257.245703575198,19271.25,1.0,1
19264.2478517876,19288.4,19264.2478517876,19279.1,0.0,0
19271.6739258938,19287.5,19267.0,19279.2,0.0,0
19275.4369629469,19298.8,19267.6,19284.675,0.0,0
19280.05598147345,19315.0,19280.05598147345,19299.325,0.0,0
19289.690490736728,19306.6,19284.0,19294.825,0.0,0
19292.257745368363,19299.8,19262.3,19282.625,0.0,0
19287.44137268418,19287.44137268418,19269.0,19275.45,0.0,0
19281.445686342093,19281.445686342093,19250.0,19268.825,0.0,0
19275.135343171045,19329.8,19269.0,19296.075,0.0,0
19285.60517158552,19379.0,19285.60517158552,19346.425,0.0,0
19316.01508579276,19410.0,19316.01508579276,19376.5,0.0,0
19346.25754289638,19436.6,19346.25754289638,19392.425,0.0,0
19369.34127144819,19513.5,19369.34127144819,19447.1,0.0,0
19408.22063572409,19514.7,19408.22063572409,19470.800000000003,0.0,0
19439.51031786205,19505.6,19439.51031786205,19480.325,0.0,0
19459.917658931023,19537.2,19441.5,19484.45,0.0,0
19472.18382946551,19500.0,19463.6,19476.475,0.0,0
19474.329414732754,19621.5,19474.329414732754,19534.875,0.0,0
19504.602207366377,19666.0,19504.602207366377,19601.25,0.0,0
19552.92610368319,19681.2,19552.92610368319,19637.925,0.0,0
19595.4255518416,19799.9,19595.4255518416,19706.800000000003,0.0,0
19651.1127759208,19837.5,19651.1127759208,19760.325,0.0,0
19705.7188879604,19800.0,19705.7188879604,19769.675,0.0,0
19737.6969439802,19813.0,19737.6969439802,19786.75,0.0,0
19762.2234719901,19810.0,19720.0,19781.25,0.0,0
19771.73673599505,20189.2,19771.73673599505,19972.575,0.0,0
19872.155867997524,20104.9,19872.155867997524,20026.475,0.0,0
19949.31543399876,20048.0,19949.31543399876,19998.95,0.0,0
19974.132716999386,20148.5,19973.2,20055.85,0.0,0
20014.99135849969,20146.6,20014.99135849969,20109.925,0.0,0
20062.458179249843,20350.0,20062.458179249843,20222.55,0.0,0
20142.50408962492,20400.0,20142.50408962492,20290.025,0.0,0
20216.26454481246,20326.8,20216.26454481246,20265.375,0.0,0
20240.81977240623,20357.0,20240.81977240623,20303.2,0.0,0
20272.009886203115,20380.8,20272.009886203115,20338.050000000003,0.0,0
20305.02994310156,20415.0,20222.3,20299.35,0.0,0
20302.18997155078,20302.18997155078,20201.0,20240.35,0.0,0
20271.26998577539,20289.6,20041.0,20162.325,0.0,0
20216.797492887694,20216.797492887694,20020.0,20055.6,0.0,0
20136.19874644385,20160.0,19997.9,20091.875,0.0,0
20114.03687322192,20184.0,20114.03687322192,20158.825,0.0,0
20136.43093661096,20196.7,20126.9,20163.925,0.0,0
20150.17796830548,20154.8,20088.2,20128.175,0.0,0
20139.176484152737,20147.6,20090.1,20119.725,0.0,0
20129.45074207637,20270.8,20122.3,20184.05,0.0,0
20156.750371038182,20225.3,20075.1,20149.075,0.0,0
20152.91268551909,20152.91268551909,20055.0,20076.325,0.0,0
20114.618842759544,20114.618842759544,19970.6,20036.95,0.0,0
20075.784421379773,20075.784421379773,20024.8,20047.225,0.0,0
20061.50471068989,20096.6,20028.0,20058.875,1.0,1
20060.189855344943,20119.6,20040.8,20075.375,0.0,0
20067.78242767247,20092.0,20046.9,20069.075,0.0,0
20068.428713836234,20106.0,20053.9,20070.525,0.0,0
20069.47685691812,20143.9,20041.1,20078.95,0.0,0
20074.213428459057,20140.0,20062.6,20092.45,0.0,0
20083.331714229527,20126.4,20075.0,20105.0,0.0,0
20094.165857114764,20168.5,20078.0,20128.975,0.0,0
20111.57042855738,20186.0,20111.57042855738,20145.125,0.0,0
20128.34771427869,20152.7,20076.9,20115.475,0.0,0
20121.911357139343,20237.7,20106.2,20169.525,0.0,0
20145.718178569678,20284.1,20145.718178569678,20234.0,0.0,0
20189.85908928484,20239.7,20161.4,20207.675000000003,0.0,0
20198.76704464242,20240.0,20182.9,20205.9,0.0,0
20202.333522321213,20214.4,20170.8,20196.875,0.0,0
20199.604261160606,20230.6,20168.5,20202.6,0.0,0
20201.1021305803,20201.1021305803,20173.2,20189.075,0.0,0
20195.08856529015,20297.7,20175.6,20232.8,0.0,0
20213.94428264508,20296.2,20213.94428264508,20261.825,0.0,0
20237.88464132254,20266.7,20236.4,20246.275,0.0,0
20242.07982066127,20251.2,20218.5,20231.7,0.0,0
20236.88991033064,20236.88991033064,20201.3,20219.7,0.0,0
20228.29495516532,20263.4,20227.2,20240.075,0.0,0
20234.18497758266,20260.0,20168.9,20215.85,0.0,0
20225.01748879133,20225.01748879133,20126.0,20169.45,0.0,0
20197.233744395664,20197.233744395664,20138.0,20148.175,0.0,0
20172.704372197837,20189.4,20148.1,20169.475,0.0,0
20171.08968609892,20192.0,20161.9,20179.6,0.0,0
20175.344843049457,20237.0,20170.1,20202.05,0.0,0
20188.69742152473,20235.9,20164.0,20197.0,0.0,0
20192.84871076237,20229.2,20162.2,20195.05,0.0,0
20193.949355381184,20226.2,20193.949355381184,20214.175,0.0,0
20204.06217769059,20273.0,20191.2,20220.75,0.0,0
20212.40608884529,20339.9,20205.1,20271.875,0.0,0
20242.140544422648,20341.7,20242.140544422648,20312.225,0.0,0
20277.182772211323,20368.3,20277.182772211323,20325.175,0.0,0
20301.178886105663,20397.7,20280.1,20326.1,0.0,0
20313.63944305283,20343.6,20270.0,20303.4,0.0,0
20308.519721526416,20800.0,20298.1,20516.025,0.0,0
20412.272360763207,20764.0,20412.272360763207,20677.225,0.0,0
20544.748680381603,20709.1,20532.0,20621.675,0.0,0
20583.2118401908,20636.0,20566.0,20596.2,0.0,0
20589.705920095403,20663.0,20589.705920095403,20623.525,0.0,0
20606.615460047706,20655.0,20580.0,20615.05,0.0,0
20610.83273002385,20623.0,20531.1,20573.425,0.0,0
20592.128865011924,20636.0,20553.4,20592.35,0.0,0
20592.23943250596,20672.4,20592.23943250596,20642.275,0.0,0
20617.257216252983,20674.9,20617.257216252983,20656.8,0.0,0
20637.028608126493,20738.9,20635.4,20670.7,0.0,0
20653.864304063245,20661.7,20621.0,20646.275,0.0,0
20650.069652031623,20650.069652031623,20613.6,20632.375,0.0,0
20641.222326015813,20641.222326015813,20557.9,20598.325,0.0,0
20619.77366300791,20619.77366300791,20530.0,20579.45,0.0,0
20599.61183150396,20612.7,20436.0,20540.7,0.0,0
20570.15591575198,20570.15591575198,20502.9,20529.775,0.0,0
20549.96545787599,20549.96545787599,20515.4,20536.8,0.0,0
20543.382728937995,20555.0,20470.9,20527.65,0.0,0
20535.516364469,20553.1,20402.1,20486.325,0.0,0
20510.920682234497,20544.0,20329.1,20444.725,0.0,0
20477.82284111725,20612.4,20460.0,20519.075,0.0,0
20498.44892055862,20780.0,20498.44892055862,20653.875,1.0,1
20576.16196027931,20960.0,20576.16196027931,20815.5,0.0,0
20695.830980139654,21030.0,20695.830980139654,20879.45,0.0,0
20787.640490069825,20993.5,20787.640490069825,20885.75,0.0,0
20836.695245034916,20900.0,20820.0,20853.8,0.0,0
20845.24762251745,20887.7,20824.6,20863.65,0.0,0
20854.448811258728,20929.8,20854.1,20892.625,0.0,0
20873.536905629364,20920.0,20773.7,20862.325,0.0,0
20867.930952814684,20985.4,20835.6,20890.65,0.0,0
20879.290476407343,20911.7,20798.1,20858.5,0.0,0
20868.895238203677,20868.895238203677,20765.0,20806.225,0.0,0
20837.56011910184,20837.56011910184,20704.6,20765.25,0.0,0
20801.40505955092,20801.40505955092,20680.5,20750.55,0.0,0
20775.97752977546,20787.8,20670.0,20737.025,0.0,0
20756.50126488773,20756.50126488773,20657.0,20712.525,0.0,0
20734.513132443863,20819.6,20711.9,20769.625,0.0,0
20752.06906622193,20859.9,20752.06906622193,20816.300000000003,0.0,0
20784.18453311097,20804.8,20741.5,20774.7,0.0,0
20779.442266555485,20805.1,20700.4,20739.35,0.0,0
20759.396133277744,20759.396133277744,20650.0,20695.875,0.0,0
20727.63556663887,20727.63556663887,20631.7,20675.1,0.0,0
20701.367783319434,20732.7,20688.5,20709.15,0.0,0
20705.25889165972,20775.1,20705.25889165972,20742.475,1.0,1
20723.866945829857,20780.0,20723.866945829857,20754.45,0.0,0
20739.15847291493,20864.6,20706.5,20771.5,0.0,0
20755.329236457463,20766.8,20688.6,20728.725,0.0,0
20742.02711822873,20742.02711822873,20688.6,20716.0,0.0,0
20729.013559114366,20768.2,20724.8,20741.825,0.0,0
20735.419279557183,20737.5,20690.0,20719.675,0.0,0
20727.54713977859,20744.2,20710.4,20724.9,0.0,0
20726.2235698893,20744.2,20704.5,20729.65,0.0,0
20727.93678494465,20752.0,20727.93678494465,20737.575,0.0,0
20732.755892472327,20817.9,20688.6,20753.15,0.0,0
20742.952946236164,20857.5,20742.952946236164,20806.725,0.0,0
20774.838973118083,20897.4,20774.838973118083,20825.575,0.0,0
20800.20698655904,20811.2,20752.3,20787.4,0.0,0
20793.80349327952,20896.8,20791.1,20833.25,0.0,0
20813.52674663976,20837.0,20800.0,20822.75,0.0,0
20818.13837331988,20818.13837331988,20770.2,20795.325,0.0,0
20806.731686659943,20806.731686659943,20721.8,20760.75,0.0,0
20783.74084332997,20798.0,20734.3,20770.9,0.0,0
20777.320421664983,20837.8,20736.0,20779.425,0.0,0
20778.372710832493,20778.372710832493,20706.2,20735.1,0.0,0
20756.736355416244,20756.736355416244,20715.6,20734.775,0.0,0
20745.755677708123,20774.5,20740.4,20754.325,0.0,0
20750.04033885406,20790.7,20705.0,20742.3,0.0,0
20746.17016942703,20746.17016942703,20689.2,20717.725,0.0,0
20731.947584713515,20735.7,20707.2,20720.7,0.0,0
20726.32379235676,20761.7,20706.9,20735.6,1.0,1
20730.961896178374,20784.4,20730.961896178374,20762.35,0.0,0
20746.65594808919,20784.0,20746.65594808919,20764.2,0.0,0
20755.427974044596,20780.0,20668.0,20721.025,0.0,0
20738.226487022297,20743.2,20561.5,20669.2,0.0,0
20703.71324351115,20709.9,20655.9,20683.05,0.0,0
20693.38162175557,20715.0,20652.8,20685.975,1.0,1
20689.678310877785,20763.6,20689.678310877785,20730.55,0.0,0
20710.11415543889,20753.5,20710.11415543889,20743.65,0.0,0
20726.88207771945,20788.3,20725.5,20758.4,0.0,0
20742.641038859725,20800.0,20742.641038859725,20777.05,0.0,0
20759.845519429866,20858.0,20759.845519429866,20797.125,0.0,0
20778.48525971493,20819.3,20775.9,20800.85,0.0,0
20789.667629857468,20837.9,20789.667629857468,20817.0,0.0,0
20803.333814928734,20863.7,20790.2,20828.975,0.0,0
20816.154407464368,20857.7,20787.0,20821.9,0.0,0
20819.027203732185,20821.6,20776.5,20794.475,0.0,0
20806.75110186609,20821.7,20771.8,20794.5,0.0,0
20800.625550933044,20800.625550933044,20713.1,20756.4,0.0,0
20778.512775466523,20778.512775466523,20690.0,20715.525,0.0,0
20747.018887733266,20747.018887733266,20677.0,20715.2,0.0,0
20731.109443866637,20758.0,20703.0,20725.55,0.0,0
20728.32972193332,20728.32972193332,20670.0,20695.625,0.0,0
20711.97736096666,20729.0,20676.9,20696.6,0.0,0
20704.28868048333,20730.0,20680.1,20710.925,0.0,0
20707.606840241664,20730.4,20699.2,20719.7,0.0,0
20713.653420120834,20729.0,20672.0,20702.1,0.0,0
20707.876710060416,20742.9,20675.0,20701.550000000003,0.0,0
20704.71335503021,20704.71335503021,20608.6,20658.45,0.0,0
20681.581677515103,20681.581677515103,20563.1,20617.775,0.0,0
20649.678338757552,20649.678338757552,20494.4,20591.125,0.0,0
20620.401669378774,20632.4,20573.9,20602.125,0.0,0
20611.26333468939,20611.26333468939,20545.0,20582.925000000003,1.0,1
20597.09416734469,20614.5,20564.4,20588.125,0.0,0
20592.609583672347,20597.8,20450.0,20533.175,0.0,0
20562.89229183617,20562.89229183617,20470.0,20512.675,0.0,0
20537.783645918083,20599.9,20522.8,20563.95,1.0,1
20550.86682295904,20619.0,20550.86682295904,20596.725,0.0,0
20573.79591147952,20618.6,20548.5,20578.9,0.0,0
20576.34795573976,20615.5,20528.4,20576.4,0.0,0
20576.37397786988,20613.1,20565.3,20592.425,0.0,0
20584.39948893494,20618.4,20555.1,20583.4,0.0,0
20583.89974446747,20773.1,20510.0,20626.525,0.0,0
20605.21237223373,20732.2,20605.21237223373,20678.9,0.0,0
20642.056186116868,20727.7,20642.056186116868,20698.7,0.0,0
20670.378093058436,20730.0,20667.9,20692.1,0.0,0
20681.239046529216,20719.5,20595.3,20656.175,0.0,0
20668.707023264607,20668.707023264607,20420.0,20549.525,0.0,0
20609.116011632304,20724.5,20486.2,20600.3,0.0,0
20604.708005816152,20718.0,20604.708005816152,20674.775,1.0,1
20639.74150290808,20688.8,20529.1,20611.025,0.0,0
20625.38325145404,20637.6,20545.0,20574.6,0.0,0
20599.99162572702,20624.5,20549.1,20582.125,0.0,0
20591.05831286351,20628.9,20565.3,20600.075,0.0,0
20595.56665643176,20658.0,20554.5,20595.025,0.0,0
20595.29582821588,20595.29582821588,20532.0,20557.45,0.0,0
20576.37291410794,20586.8,20550.0,20566.975,0.0,0
20571.67395705397,20594.4,20488.4,20538.525,0.0,0
20555.099478526987,20561.5,20488.3,20522.425000000003,0.0,0
20538.76223926349,20577.1,20527.8,20553.675,0.0,0
20546.21861963175,20599.9,20541.0,20575.975,0.0,0
20561.096809815877,20630.0,20561.096809815877,20600.85,0.0,0
20580.97340490793,20638.8,20572.5,20603.775,0.0,0
20592.374202453968,20619.3,20572.0,20593.9,0.0,0
20593.137101226985,20593.137101226985,20540.2,20567.9,0.0,0
20580.51855061349,20580.51855061349,20543.4,20564.925,0.0,0
20572.721775306745,20582.6,20555.0,20568.725,0.0,0
20570.72338765337,20580.7,20560.1,20570.475,0.0,0
20570.599193826685,20645.0,20570.599193826685,20606.3,0.0,0
20588.449596913342,20670.0,20588.449596913342,20644.025,0.0,0
20616.23729845667,20669.3,20616.23729845667,20640.45,0.0,0
20628.343649228336,20641.7,20600.0,20623.175,0.0,0
20625.75932461417,20625.75932461417,20440.0,20543.925,0.0,0
20584.842162307083,20584.842162307083,20222.4,20376.775,0.0,0
20480.808581153546,20480.808581153546,20260.9,20350.025,0.0,0
20415.41679057677,20427.5,20380.8,20393.25,1.0,1
20404.333395288384,20404.333395288384,20332.2,20363.075,0.0,0
20383.70419764419,20383.70419764419,20312.0,20340.9,0.0,0
20362.302098822096,20375.0,20333.2,20347.550000000003,0.0,0
20354.92604941105,20404.7,20341.6,20371.25,0.0,0
20363.088024705525,20410.0,20363.088024705525,20387.975,0.0,0
20375.53151235276,20390.0,20337.5,20363.65,0.0,0
20369.59075617638,20369.59075617638,20170.0,20287.575,0.0,0
20328.582878088197,20328.582878088197,20246.7,20269.625,0.0,0
20299.103939044096,20299.103939044096,20188.2,20241.75,1.0,1
20270.42696952205,20281.6,20217.5,20251.3,0.0,0
20260.863484761023,20287.8,20238.0,20270.675,0.0,0
20265.769242380517,20287.9,20259.1,20279.4,0.0,0
20272.584621190257,20301.3,20224.4,20262.2,0.0,0
20267.392310595125,20293.8,20150.0,20236.575,0.0,0
20251.98365529756,20317.6,20251.98365529756,20288.0,0.0,0
20269.99182764878,20326.9,20264.1,20292.3,1.0,1
20281.145913824388,20281.145913824388,20220.0,20260.05,0.0,0
20270.597956912192,20272.0,20214.9,20250.475,0.0,0
20260.53647845609,20288.4,20232.8,20261.200000000004,0.0,0
20260.86823922805,20317.5,20260.86823922805,20293.275,0.0,0
20277.071619614027,20312.4,20194.8,20265.25,0.0,0
20271.160809807014,20273.0,20235.3,20255.45,0.0,0
20263.305404903505,20272.1,20233.0,20256.825,0.0,0
20260.06520245175,20262.3,20175.0,20225.475,0.0,0
20242.77010122588,20252.0,20200.0,20228.325,0.0,0
20235.547550612937,20266.6,20224.0,20248.85,1.0,1
20242.198775306468,20274.8,20242.198775306468,20260.5,0.0,0
20251.349387653237,20286.4,20247.2,20269.25,0.0,0
20260.29969382661,20293.2,20260.29969382661,20285.35,0.0,0
20272.824846913307,20297.0,20272.824846913307,20284.675,0.0,0
20278.749923456653,20284.5,20270.5,20276.775,0.0,0
20277.76246172833,20278.0,20235.1,20257.225,0.0,0
20267.493730864164,20267.493730864164,20212.6,20233.4,0.0,0
20250.44686543208,20260.0,20212.4,20236.425,0.0,0
20243.43593271604,20268.0,20226.6,20243.025,0.0,0
20243.23046635802,20283.0,20228.4,20255.475,0.0,0
20249.35273317901,20299.8,20249.35273317901,20272.475,0.0,0
20260.913866589504,20271.5,20251.3,20263.25,0.0,0
20262.08193329475,20280.0,20261.0,20271.875,0.0,0
20266.97846664737,20288.2,20244.8,20264.0,0.0,0
20265.48923332369,20265.48923332369,20231.0,20243.025,0.0,0
20254.257116661844,20254.257116661844,20180.0,20212.6,0.0,0
20233.42855833092,20233.42855833092,20099.4,20156.25,0.0,0
20194.839279165462,20194.839279165462,20050.1,20100.95,0.0,0
20147.89463958273,20147.89463958273,20050.0,20092.275,0.0,0
20120.08481979137,20122.4,20010.1,20087.05,0.0,0
20103.56740989568,20184.0,20082.1,20134.1,0.0,0
20118.83370494784,20195.0,20118.83370494784,20175.275,1.0,1
20147.05435247392,20178.6,20141.1,20160.05,0.0,0
20153.55217623696,20222.4,20146.7,20181.35,0.0,0
20167.45108811848,20218.1,20167.45108811848,20195.325,0.0,0
20181.38804405924,20193.0,20165.5,20183.25,0.0,0
20182.31902202962,20196.0,20149.5,20177.925,0.0,0
20180.12201101481,20238.0,20153.7,20193.4,0.0,0
20186.761005507404,20230.7,20170.0,20195.1,0.0,0
20190.9305027537,20190.9305027537,20120.6,20160.25,0.0,0
20175.59025137685,20175.59025137685,20104.0,20143.275,0.0,0
20159.432625688427,20194.8,20118.6,20157.725,0.0,0
20158.57881284421,20200.0,20158.57881284421,20179.4,0.0,0
20168.989406422108,20186.8,20151.0,20168.050000000003,0.0,0
20168.519703211052,20173.3,20127.0,20152.225,0.0,0
20160.372351605525,20176.9,20113.3,20137.85,0.0,0
20149.11117580276,20288.0,19951.0,20138.35,0.0,0
20143.73058790138,20205.9,20143.73058790138,20190.0,0.0,0
20166.86529395069,20277.3,20166.86529395069,20229.25,1.0,1
20198.057646975343,20375.8,20198.057646975343,20304.975,0.0,0
20251.51632348767,20585.0,20251.51632348767,20446.725,0.0,0
20349.12066174384,20549.7,20349.12066174384,20499.9,0.0,0
20424.51033087192,20521.6,20317.8,20420.85,0.0,0
20422.68016543596,20505.0,20377.2,20435.85,0.0,0
20429.26508271798,20545.5,20429.26508271798,20498.975,0.0,0
20464.12004135899,20550.0,20464.12004135899,20508.15,0.0,0
20486.135020679496,20530.5,20433.6,20483.25,0.0,0
20484.692510339748,20488.7,20432.5,20459.85,0.0,0
20472.27125516987,20488.0,20402.4,20453.175,0.0,0
20462.723127584934,20485.8,20448.3,20473.275,0.0,0
20467.999063792464,20526.0,20438.8,20483.55,0.0,0
20475.774531896237,20700.0,20475.774531896237,20580.175,0.0,0
20527.974765948115,20719.7,20527.974765948115,20668.075,0.0,0
20598.02488297406,20740.0,20598.02488297406,20689.6,0.0,0
20643.81244148703,20722.6,20643.81244148703,20695.275,0.0,0
20669.54372074352,20710.0,20660.8,20685.55,0.0,0
20677.54686037176,20689.3,20640.3,20667.9,0.0,0
20672.72343018588,20689.7,20620.1,20649.800000000003,0.0,0
20661.261715092944,20661.261715092944,20581.7,20618.55,0.0,0
20639.905857546477,20657.8,20619.6,20636.025,0.0,0
20637.965428773237,20648.3,20622.0,20634.3,0.0,0
20636.13271438661,20639.6,20570.7,20613.975,0.0,0
20625.053857193307,20625.053857193307,20550.0,20589.325,0.0,0
20607.189428596652,20607.189428596652,20527.6,20556.875,0.0,0
20582.032214298328,20588.5,20550.2,20569.375,0.0,0
20575.703607149164,20608.5,20565.4,20587.275,0.0,0
20581.489303574584,20644.3,20581.489303574584,20616.25,0.0,0
20598.86965178729,20672.0,20598.86965178729,20647.2,0.0,0
20623.034825893643,20725.0,20623.034825893643,20686.15,0.0,0
20654.592412946826,20711.0,20608.9,20661.3,0.0,0
20657.94620647341,20657.94620647341,20613.0,20633.475,0.0,0
20645.710603236705,20653.8,20612.0,20632.975,0.0,0
20639.342801618357,20639.342801618357,20570.6,20597.55,0.0,0
20618.44640080917,20618.44640080917,20557.0,20580.675000000003,0.0,0
20599.56070040459,20618.4,20570.8,20595.6,0.0,0
20597.580350202294,20609.4,20588.0,20600.9,0.0,0
20599.24017510115,20627.1,20571.1,20602.25,0.0,0
20600.74508755057,20625.3,20598.9,20614.925000000003,0.0,0
20607.83504377529,20626.5,20590.1,20609.075,0.0,0
20608.455021887643,20608.455021887643,20591.2,20601.1,0.0,0
20604.777510943823,20607.6,20567.3,20588.4,0.0,0
20596.588755471912,20601.0,20570.5,20581.35,0.0,0
20588.96937773596,20592.3,20550.0,20579.325,0.0,0
20584.14718886798,20592.7,20563.1,20582.5,0.0,0
20583.32359443399,20588.8,20547.8,20569.85,0.0,0
20576.586797216994,20617.2,20560.7,20588.075,0.0,0
20582.330898608496,20626.7,20582.330898608496,20612.300000000003,0.0,0
20597.31544930425,20630.0,20597.31544930425,20618.0,0.0,0
20607.657724652126,20620.0,20597.7,20613.05,0.0,0
20610.35386232606,20620.0,20604.3,20614.45,0.0,0
20612.401931163036,20644.0,20612.401931163036,20628.575,0.0,0
20620.48846558152,20714.0,20620.48846558152,20668.0,0.0,0
20644.24423279076,20768.8,20644.24423279076,20714.375,0.0,0
20679.30961639538,20770.0,20679.30961639538,20735.4,0.0,0
20707.35480819769,20729.8,20680.4,20715.2,0.0,0
20711.277404098844,20822.6,20711.277404098844,20754.45,0.0,0
20732.86370204942,20759.9,20725.5,20740.825,0.0,0
20736.84435102471,20750.0,20722.9,20736.475,0.0,0
20736.659675512357,20759.5,20692.0,20723.525,0.0,0
20730.092337756178,20730.092337756178,20656.5,20683.575,0.0,0
20706.83366887809,20706.83366887809,20650.9,20663.475,0.0,0
20685.154334439045,20685.154334439045,20655.0,20664.425,0.0,0
20674.78966721952,20676.8,20657.3,20668.425,0.0,0
20671.60733360976,20737.1,20640.0,20689.575,0.0,0
20680.59116680488,20711.8,20663.0,20689.575,0.0,0
20685.08308340244,20685.08308340244,20608.9,20653.225,0.0,0
20669.15404170122,20674.0,20641.4,20656.875,0.0,0
20663.014520850607,20677.0,20653.7,20667.65,0.0,0
20665.332260425304,20704.0,20665.332260425304,20683.4,0.0,0
20674.366130212653,20687.9,20674.0,20678.6,0.0,0
20676.483065106324,20683.8,20655.0,20674.15,0.0,0
20675.31653255316,20735.0,20675.31653255316,20708.675,0.0,0
20691.99576627658,20758.4,20691.99576627658,20726.725,0.0,0
20709.360383138293,20768.3,20707.7,20738.6,0.0,0
20723.980191569142,20793.8,20716.6,20764.925,0.0,0
20744.452595784573,20947.6,20744.452595784573,20854.925,0.0,0
20799.68879789229,20977.9,20799.68879789229,20907.7,0.0,0
20853.694398946143,20925.7,20840.4,20889.4,0.0,0
20871.547199473072,20932.5,20871.547199473072,20905.075,0.0,0
20888.311099736537,20923.2,20866.0,20892.65,0.0,0
20890.48054986827,20920.0,20888.0,20900.325,0.0,0
20895.402774934133,20960.0,20883.5,20923.300000000003,0.0,0
20909.351387467068,20944.4,20898.1,20928.6,0.0,0
20918.975693733533,21088.0,20822.1,20921.0,0.0,0
20919.987846866767,20919.987846866767,20804.4,20842.7,0.0,0
20881.343923433385,20881.343923433385,20708.9,20795.275,0.0,0
20838.309461716693,20838.309461716693,20720.7,20761.25,0.0,0
20799.779730858347,20799.779730858347,20706.0,20742.0,0.0,0
20770.889865429173,20770.889865429173,20637.0,20698.175,0.0,0
20734.532432714583,20734.532432714583,20669.9,20687.3,0.0,0
20710.91621635729,20761.0,20669.3,20715.875,0.0,0
20713.395608178645,20767.1,20706.0,20736.625,0.0,0
20725.010304089323,20743.9,20701.6,20726.775,0.0,0
20725.892652044666,20765.0,20705.0,20740.075,0.0,0
20732.983826022333,20775.0,20722.3,20745.175,0.0,0
20739.079413011168,20749.9,20680.4,20722.775,0.0,0
20730.927206505585,20750.0,20680.8,20716.175000000003,0.0,0
20723.551103252797,20772.3,20683.2,20731.7,0.0,0
